WARNING: unknown options '-m tpr2.8.pp'
Nr.	Sequence	Len	Score	P-value	E-value	Probab	#	Description	pos:score ...
2171	QOR67321.1	 291	  22.8	 1.3E-07	 7.7E-04 	 36.80%	 3	helix-turn-helix domain-containing protein [Bacillus sp. HD4P25]	  156: 1.9e-04  199: 2.1e-04  239: 3.2e-04
2172	QQB98268.1	 487	  22.9	 1.3E-07	 7.4E-04 	 37.50%	 3	rhomboid family intramembrane serine protease [Staphylococcus saccharolyticus]	  367: 2.3e-03  401: 2.5e-03  435: 3.4e-07
2173	QTK09293.1	 485	  22.9	 1.3E-07	 7.3E-04 	 37.80%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 2.3e-08
2174	QTK11482.1	 485	  22.9	 1.3E-07	 7.3E-04 	 37.80%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 2.3e-08
2175	QTK07123.1	 485	  22.9	 1.3E-07	 7.3E-04 	 37.80%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 2.3e-08
2176	AFV11884.1	 323	  22.7	 1.5E-07	 8.5E-04 	 35.31%	 2	hypothetical protein DUF2225 [Thermacetogenium phaeum DSM 12270]	  220: 1.2e-04  266: 1.4e-03
2177	AKG74005.1	 471	  22.7	 1.5E-07	 8.5E-04 	 35.28%	 2	hypothetical protein AAT16_07025 [Salinicoccus halodurans]	  358: 9.7e-04  392: 8.8e-08
2178	AOS71518.1	 496	  22.6	 1.6E-07	 9.3E-04 	 33.85%	 1	hypothetical protein WH25_06360 [Streptococcus gordonii]	  111: 1.6e-07
2179	AVH83951.1	 493	  22.6	 1.6E-07	 9.2E-04 	 33.96%	 1	hypothetical protein A6J85_09035 [Streptococcus gordonii]	  111: 1.6e-07
2180	AYB37501.1	 427	  22.6	 1.6E-07	 9.2E-04 	 33.91%	 3	XRE family transcriptional regulator [Brevibacillus laterosporus]	  195: 1.2e-05  233: 1.2e-02  269: 2.8e-05
2181	QDX95385.1	 432	  22.5	 1.6E-07	 9.3E-04 	 33.75%	 3	XRE family transcriptional regulator [Brevibacillus laterosporus]	  195: 9.3e-04  233: 1.9e-04  269: 1.9e-05
2182	ATO48920.1	 429	  22.5	 1.7E-07	 9.6E-04 	 33.29%	 3	transcriptional regulator [Brevibacillus laterosporus DSM 25]	  195: 7.2e-05  233: 7.4e-03  269: 7.6e-06
2183	ATF11579.1	 431	  22.4	 1.8E-07	 1.0E-03 	 32.38%	 2	transcriptional regulator [Brevibacillus brevis X23]	  192: 7.3e-04  234: 1.7e-07
2184	BBH24865.1	 262	  22.4	 1.8E-07	 1.0E-03 	 32.00%	 2	hypothetical protein Back11_62100 [Paenibacillus baekrokdamisoli]	   75: 1.2e-07  116: 3.5e-03
2185	QDS35878.1	 431	  22.4	 1.8E-07	 1.0E-03 	 32.38%	 2	transcriptional regulator [Brevibacillus brevis]	  192: 7.3e-04  234: 1.7e-07
2186	QEQ20659.1	 297	  22.4	 1.8E-07	 1.0E-03 	 32.03%	 3	helix-turn-helix transcriptional regulator (plasmid) [Bacillus sp. BS98]	  115: 4.5e-03  157: 9.0e-05  200: 4.0e-05
2187	BAW90706.1	 487	  22.3	 1.9E-07	 1.1E-03 	 31.56%	 3	hypothetical protein JMUB0001_1207 [Staphylococcus capitis]	  367: 9.5e-03  401: 1.9e-03  435: 1.8e-07
2188	ATN02718.1	 487	  22.3	 1.9E-07	 1.1E-03 	 31.56%	 3	rhomboid family intramembrane serine protease [Staphylococcus capitis]	  367: 9.5e-03  401: 1.9e-03  435: 1.8e-07
2189	QKH91035.1	 487	  22.3	 1.9E-07	 1.1E-03 	 31.56%	 3	rhomboid family intramembrane serine protease [Staphylococcus capitis]	  367: 9.5e-03  401: 1.9e-03  435: 1.8e-07
2190	QGR80456.1	 485	  22.1	 2.2E-07	 1.3E-03 	 29.17%	 2	rhomboid family intramembrane serine protease [Staphylococcus hominis]	  400: 1.2e-04  434: 9.8e-07
2191	AYB37680.1	 415	  22.0	 2.4E-07	 1.4E-03 	 28.03%	 3	XRE family transcriptional regulator [Brevibacillus laterosporus]	  183: 7.4e-06  221: 4.8e-03  257: 1.7e-04
2192	ARQ07118.1	 475	  21.8	 2.7E-07	 1.5E-03 	 26.37%	 3	Rhomboid protease GluP [Macrococcus canis]	  361: 1.1e-03  395: 2.9e-02  429: 2.2e-07
2193	QIH76085.1	 482	  21.8	 2.8E-07	 1.6E-03 	 25.78%	 3	rhomboid family intramembrane serine protease [Macrococcus canis]	  368: 1.1e-03  402: 2.9e-02  436: 2.2e-07
2194	QIH78588.1	 482	  21.8	 2.8E-07	 1.6E-03 	 25.78%	 3	rhomboid family intramembrane serine protease [Macrococcus canis]	  368: 1.1e-03  402: 2.9e-02  436: 2.2e-07
2195	QNR08100.1	 482	  21.8	 2.8E-07	 1.6E-03 	 25.78%	 3	rhomboid family intramembrane serine protease [Macrococcus canis]	  368: 1.1e-03  402: 2.9e-02  436: 2.2e-07
2196	QTQ07219.1	 482	  21.8	 2.8E-07	 1.6E-03 	 25.78%	 3	rhomboid family intramembrane serine protease [Macrococcus canis]	  368: 1.1e-03  402: 2.9e-02  436: 2.2e-07
2197	QUR95454.1	 482	  21.8	 2.8E-07	 1.6E-03 	 25.78%	 3	rhomboid family intramembrane serine protease [Macrococcus canis]	  368: 1.1e-03  402: 2.9e-02  436: 2.2e-07
2198	QCJ43881.1	 289	  21.7	 2.9E-07	 1.6E-03 	 25.43%	 2	hypothetical protein FAY30_19345 [Bacillus sp. S3]	   22: 4.1e-07   63: 1.3e-03
2199	BBK22848.1	 402	  21.6	 3.1E-07	 1.8E-03 	 24.32%	 3	hypothetical protein Aargi30884_17510 [Amedibacterium intestinale]	  187: 1.5e-04  227: 6.7e-05  267: 8.6e-04
2200	AJG79559.1	 349	  21.6	 3.2E-07	 1.9E-03 	 23.86%	 2	glycosyl transferase 2 family protein (plasmid) [Bacillus thuringiensis]	  221: 4.4e-05  255: 8.3e-06
2201	BAE04676.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	unnamed protein product [Staphylococcus haemolyticus JCSC1435]	  400: 3.1e-03  434: 6.1e-08
2202	AKC76113.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	peptidase, rhomboid family protein [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2203	AMW23496.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2204	AUV67391.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2205	AUV69770.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2206	AVH47650.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2207	QFU26852.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2208	AYX85151.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2209	QCT49098.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2210	QCY38375.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2211	QFR07051.1	 485	  21.5	 3.3E-07	 1.9E-03 	 23.65%	 2	rhomboid family intramembrane serine protease [Staphylococcus haemolyticus]	  400: 3.1e-03  434: 6.1e-08
2212	ANQ64379.1	 485	  21.4	 3.5E-07	 2.0E-03 	 22.79%	 3	rhomboid family intramembrane serine protease [Staphylococcus equorum]	  366: 1.7e-03  400: 5.5e-04  434: 5.4e-06
2213	VED62838.1	 479	  21.5	 3.5E-07	 2.0E-03 	 22.92%	 3	rhomboid family protein [Staphylococcus delphini]	  366: 5.0e-03  400: 3.6e-03  434: 3.3e-07
2214	QGV10492.1	 297	  21.4	 3.6E-07	 2.1E-03 	 22.50%	 3	helix-turn-helix domain-containing protein (plasmid) [Bacillus cereus]	  115: 5.9e-03  157: 2.0e-03  200: 2.8e-06
2215	QKH07697.1	 297	  21.4	 3.6E-07	 2.1E-03 	 22.50%	 3	helix-turn-helix domain-containing protein [Bacillus cereus]	  115: 5.9e-03  157: 2.0e-03  200: 2.8e-06
2216	QKH14216.1	 297	  21.4	 3.6E-07	 2.1E-03 	 22.50%	 3	helix-turn-helix domain-containing protein [Bacillus cereus]	  115: 5.9e-03  157: 2.0e-03  200: 2.8e-06
2217	ACM14688.1	 332	  21.4	 3.7E-07	 2.1E-03 	 22.12%	 3	TPR repeat protein [Bacillus cereus Q1]	   15: 1.7e-06   49: 1.7e-03   84: 8.1e-03
2218	ANQ81684.1	 479	  21.3	 3.9E-07	 2.3E-03 	 21.34%	 3	rhomboid family intramembrane serine protease [Staphylococcus pseudintermedius]	  366: 5.1e-03  400: 3.6e-03  434: 3.7e-07
2219	ANS89457.1	 479	  21.3	 3.9E-07	 2.3E-03 	 21.34%	 3	GlpG protein (membrane protein of glp regulon) [Staphylococcus pseudintermedius]	  366: 5.1e-03  400: 3.6e-03  434: 3.7e-07
2220	QPT47041.1	 482	  21.3	 3.9E-07	 2.2E-03 	 21.43%	 3	rhomboid family intramembrane serine protease [Macrococcus caseolyticus]	  368: 1.4e-03  402: 4.7e-03  436: 9.3e-07
2221	QQB06201.1	 482	  21.3	 3.9E-07	 2.2E-03 	 21.43%	 3	rhomboid family intramembrane serine protease [Macrococcus caseolyticus]	  368: 1.4e-03  402: 4.7e-03  436: 9.3e-07
2222	QQJ77789.1	 479	  21.3	 3.9E-07	 2.3E-03 	 21.34%	 3	rhomboid family intramembrane serine protease [Staphylococcus pseudintermedius]	  366: 5.1e-03  400: 3.6e-03  434: 3.7e-07
2223	AFU15188.1	 332	  21.2	 4.3E-07	 2.5E-03 	 20.36%	 3	TPR repeat protein [Bacillus thuringiensis MC28]	   15: 2.2e-06   49: 1.5e-03   84: 8.0e-03
2224	QHW37132.1	 479	  21.2	 4.3E-07	 2.4E-03 	 20.43%	 3	rhomboid family intramembrane serine protease [Staphylococcus sp. MI 10-1553]	  366: 4.7e-03  400: 3.6e-03  434: 4.3e-07
2225	CUU48340.1	 343	  21.1	 4.5E-07	 2.6E-03 	 19.86%	 2	Transcriptional regulator [Clostridium beijerinckii]	  184: 1.4e-04  219: 3.8e-06
2226	QUM68278.1	 479	  21.0	 4.7E-07	 2.7E-03 	 19.30%	 3	rhomboid family intramembrane serine protease [Staphylococcus delphini]	  366: 7.0e-03  400: 3.6e-03  434: 3.3e-07
2227	QUM65843.1	 479	  21.0	 4.7E-07	 2.7E-03 	 19.30%	 3	rhomboid family intramembrane serine protease [Staphylococcus delphini]	  366: 7.0e-03  400: 3.6e-03  434: 3.3e-07
2228	ATD30207.1	 474	  21.0	 4.8E-07	 2.8E-03 	 19.08%	 3	hypothetical protein BHM04_03030 [Macrococcus sp. IME1552]	  360: 3.0e-04  394: 3.1e-03  428: 8.3e-06
2229	QRN50084.1	 474	  21.0	 4.8E-07	 2.8E-03 	 19.08%	 3	rhomboid family intramembrane serine protease [Macrococcus bohemicus]	  360: 3.0e-04  394: 3.1e-03  428: 8.3e-06
2230	QTL97357.1	 420	  21.0	 4.8E-07	 2.8E-03 	 19.11%	 4	membrane protein insertion efficiency factor YidD [Halanaerobiaceae bacterium NS-1]	  159: 1.9e-05  196: 9.4e-03  234: 1.1e-02  271: 2.7e-04
2231	QCY64692.1	 297	  21.0	 4.9E-07	 2.8E-03 	 18.89%	 3	helix-turn-helix transcriptional regulator (plasmid) [Bacillus thuringiensis]	  115: 5.9e-03  157: 2.8e-03  200: 2.8e-06
2232	AVM23053.1	 418	  20.9	 5.3E-07	 3.0E-03 	 18.11%	 3	transcriptional regulator [Bacillus pumilus]	  183: 1.2e-05  223: 8.3e-03  263: 1.4e-04
2233	CAD7359656.1	 467	  20.8	 5.4E-07	 3.1E-03 	 17.89%	 1	rhomboid family protein [Staphylococcus schleiferi]	  434: 5.4e-07
2234	QGS45492.1	 479	  20.8	 5.5E-07	 3.2E-03 	 17.60%	 1	rhomboid family intramembrane serine protease [Mammaliicoccus fleurettii]	  434: 5.5e-07
2235	AQM59289.1	 374	  20.7	 5.8E-07	 3.3E-03 	 17.18%	 1	glycosyl transferase [Clostridium baratii]	  263: 5.8e-07
2236	QPQ34837.1	 460	  20.7	 5.8E-07	 3.3E-03 	 17.19%	 2	SMI1/KNR4 family protein [Lysinibacillus sp. JNUCC-52]	   35: 3.5e-04   69: 9.7e-07
2237	AOT01874.1	 303	  20.7	 5.9E-07	 3.4E-03 	 16.98%	 2	hypothetical protein ESP131_08940 [Exiguobacterium sp. U13-1]	   34: 7.6e-04   68: 1.2e-06
2238	BAH43819.1	 466	  20.7	 6.0E-07	 3.4E-03 	 16.75%	 3	putative DNA-binding protein [Brevibacillus brevis NBRC 100599]	  121: 2.4e-05  162: 1.2e-01  198: 1.6e-05
2239	ASE36165.1	 479	  20.7	 6.0E-07	 3.4E-03 	 16.76%	 3	rhomboid family intramembrane serine protease [Staphylococcus pettenkoferi]	  366: 2.1e-03  400: 9.9e-05  434: 4.3e-05
2240	QQC37432.1	 479	  20.7	 6.0E-07	 3.4E-03 	 16.76%	 3	rhomboid family intramembrane serine protease [Staphylococcus pettenkoferi]	  366: 2.1e-03  400: 9.9e-05  434: 4.3e-05
2241	BAN06437.1	 294	  20.6	 6.1E-07	 3.5E-03 	 16.55%	 2	conserved hypothetical protein [Lactobacillus brevis KB290]	  149: 8.8e-03  194: 8.0e-05
2242	QHS22932.1	 329	  20.6	 6.3E-07	 3.6E-03 	 16.28%	 1	tetratricopeptide repeat protein [Virgibacillus sp. MSP4-1]	   49: 6.3e-07
2243	QQA56626.1	 479	  20.6	 6.4E-07	 3.6E-03 	 16.19%	 3	rhomboid family intramembrane serine protease [Staphylococcus pseudintermedius]	  366: 5.1e-03  400: 3.6e-03  434: 5.9e-07
2244	QQP14992.1	 366	  20.6	 6.4E-07	 3.7E-03 	 16.08%	 3	helix-turn-helix transcriptional regulator [Lysinibacillus sp. FJAT-51161]	  189: 4.0e-04  225: 1.4e-02  266: 5.4e-06
2245	AGI38761.1	 494	  20.5	 6.6E-07	 3.8E-03 	 15.78%	 2	Yip1 domain-containing protein [Thermoclostridium stercorarium subsp. stercorarium DSM 8532]	  174: 9.3e-04  208: 3.7e-07
2246	ACX64412.1	 403	  20.4	 7.4E-07	 4.3E-03 	 14.76%	 2	hypothetical protein GYMC10_2131 [Paenibacillus sp. Y412MC10]	   16: 1.2e-06   59: 5.2e-04
2247	AYB45246.1	 403	  20.4	 7.4E-07	 4.3E-03 	 14.76%	 2	tetratricopeptide repeat protein [Paenibacillus lautus]	   16: 1.2e-06   59: 5.2e-04
2248	QQS85142.1	 486	  20.4	 7.4E-07	 4.2E-03 	 14.80%	 3	rhomboid family intramembrane serine protease [Staphylococcus carnosus]	  366: 9.3e-03  400: 6.5e-04  434: 2.1e-06
2249	QRQ05082.1	 486	  20.4	 7.4E-07	 4.2E-03 	 14.80%	 3	rhomboid family intramembrane serine protease [Staphylococcus carnosus]	  366: 9.3e-03  400: 6.5e-04  434: 2.1e-06
2250	AAO04834.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	conserved hypothetical protein [Staphylococcus epidermidis ATCC 12228]	  401: 5.0e-03  435: 9.2e-08
2251	AAW54520.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family protein [Staphylococcus epidermidis RP62A]	  401: 5.0e-03  435: 9.2e-08
2252	ACO28465.1	 332	  20.3	 7.8E-07	 4.5E-03 	 14.33%	 3	conserved hypothetical protein [Bacillus cereus 03BB102]	   15: 3.7e-06   49: 1.7e-03   84: 7.7e-03
2253	CBY64073.1	 423	  20.3	 7.8E-07	 4.5E-03 	 14.35%	 3	helix-turn-helix domain protein [Listeria monocytogenes SLCC2376]	  158: 7.8e-04  195: 2.8e-04  234: 8.3e-05
2254	CDM13810.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	Putative membrane peptidase, contains TPR repeat domain [Staphylococcus epidermidis PM221]	  401: 5.0e-03  435: 9.2e-08
2255	AIR82257.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family protein [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2256	AJG59619.1	 332	  20.3	 7.8E-07	 4.5E-03 	 14.33%	 3	hypothetical protein AW22_157 [Bacillus cereus D17]	   15: 3.7e-06   49: 1.7e-03   84: 7.7e-03
2257	ALQ17136.1	 423	  20.3	 7.8E-07	 4.5E-03 	 14.35%	 3	DNA-binding protein [Listeria monocytogenes]	  158: 7.8e-04  195: 2.8e-04  234: 8.3e-05
2258	ALQ18692.1	 423	  20.3	 7.8E-07	 4.5E-03 	 14.35%	 3	DNA-binding protein [Listeria monocytogenes]	  158: 7.8e-04  195: 2.8e-04  234: 8.3e-05
2259	APT16250.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2260	ARG66537.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2261	ASJ93344.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2262	BAR74662.1	 332	  20.3	 7.8E-07	 4.5E-03 	 14.33%	 3	TPR repeat-containing protein ysoA [Bacillus anthracis]	   15: 3.7e-06   49: 1.7e-03   84: 7.7e-03
2263	AUJ73889.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2264	AVA12156.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2265	AVG09606.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2266	AXE41456.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2267	AYY63001.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2268	AYY71519.1	 423	  20.3	 7.8E-07	 4.5E-03 	 14.35%	 3	XRE family transcriptional regulator [Listeria monocytogenes]	  158: 7.8e-04  195: 2.8e-04  234: 8.3e-05
2269	QCY36085.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2270	BBK82315.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2271	QEZ72934.1	 423	  20.3	 7.8E-07	 4.5E-03 	 14.35%	 3	XRE family transcriptional regulator [Listeria monocytogenes]	  158: 7.8e-04  195: 2.8e-04  234: 8.3e-05
2272	QGM88466.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2273	QGY91797.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2274	QGY84766.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2275	QHG32358.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2276	QIE03941.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2277	QKN62913.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2278	QNL84260.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2279	QPS00214.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2280	QQE95490.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2281	QQF50193.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2282	QQU27258.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2283	QRI80529.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2284	QRI94934.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2285	QRI97359.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2286	QRI99708.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2287	QRJ02094.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2288	QRJ04441.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2289	QRJ06624.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2290	QRJ09025.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2291	QRJ11344.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2292	QRJ13772.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2293	QRJ16005.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2294	QRJ18243.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2295	QRJ20533.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2296	QRJ22830.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2297	QRJ27430.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2298	QRJ29690.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2299	QRJ32220.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2300	QRJ34546.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2301	QRJ42205.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2302	QRJ44546.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2303	QRJ48987.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2304	QRJ46710.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2305	QRJ51344.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2306	QRJ53468.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2307	QRL12435.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2308	QRL14842.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2309	QRL17687.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
2310	QRO69325.1	 486	  20.3	 7.8E-07	 4.5E-03 	 14.34%	 2	rhomboid family intramembrane serine protease [Staphylococcus epidermidis]	  401: 5.0e-03  435: 9.2e-08
